MIDCPNIFTY,221227,220928,221227
MIDCPNIFTY,230103,221102,230103
MIDCPNIFTY,230110,221109,230110
MIDCPNIFTY,230117,221116,230117
MIDCPNIFTY,230124,221123,230124
MIDCPNIFTY,230131,221027,230131
MIDCPNIFTY,230207,221207,230207
MIDCPNIFTY,230214,230111,230214
MIDCPNIFTY,230221,230118,230221
MIDCPNIFTY,230228,221130,230228
MIDCPNIFTY,230306,230125,230306
MIDCPNIFTY,230314,230208,230314
MIDCPNIFTY,230321,230215,230321
MIDCPNIFTY,230328,221228,230328
MIDCPNIFTY,230403,230222,230403
MIDCPNIFTY,230411,230308,230411
MIDCPNIFTY,230418,230315,230418
MIDCPNIFTY,230425,230201,230425
MIDCPNIFTY,230502,230322,230425
MIDCPNIFTY,230503,230426,230503
MIDCPNIFTY,230509,230405,230425
MIDCPNIFTY,230510,230426,230510
MIDCPNIFTY,230516,230412,230425
MIDCPNIFTY,230517,230426,230517
MIDCPNIFTY,230523,230419,230425
MIDCPNIFTY,230524,230426,230524
MIDCPNIFTY,230530,230301,230425
MIDCPNIFTY,230531,230426,230531
MIDCPNIFTY,230627,230329,230627
MIDCPNIFTY,230726,230426,230726
MIDCPNIFTY,230828,230817,230828
MIDCPNIFTY,230830,230601,230816
MIDCPNIFTY,230925,230817,230925
MIDCPNIFTY,230927,230628,230816
MIDCPNIFTY,231025,230727,230816
MIDCPNIFTY,231030,230817,231030
MIDCPNIFTY,231124,230829,231124
MIDCPNIFTY,231222,230926,231222
MIDCPNIFTY,240129,231031,240129
MIDCPNIFTY,240226,231128,240226
MIDCPNIFTY,240322,231226,240322
MIDCPNIFTY,240429,240130,240429
MIDCPNIFTY,240527,240227,240527
MIDCPNIFTY,240624,240326,240624
MIDCPNIFTY,240729,240430,240729
MIDCPNIFTY,240826,240528,240826
MIDCPNIFTY,240930,240625,240930
MIDCPNIFTY,241028,240730,241028
MIDCPNIFTY,241125,240827,241125
MIDCPNIFTY,241230,241001,241230
MIDCPNIFTY,250127,241029,250101
MIDCPNIFTY,250130,250102,250130
MIDCPNIFTY,250224,241126,250101
MIDCPNIFTY,250227,250102,250227
MIDCPNIFTY,250327,250102,250327
MIDCPNIFTY,250331,241231,250101
MIDCPNIFTY,250424,250131,250424
MIDCPNIFTY,250529,250228,250529
MIDCPNIFTY,250626,250328,250626
MIDCPNIFTY,250731,250425,250731
MIDCPNIFTY,250828,250530,250828
MIDCPNIFTY,250930,250627,250930
MIDCPNIFTY,251028,250801,251028
MIDCPNIFTY,251125,250829,251125
MIDCPNIFTY,251230,251001,251230
MIDCPNIFTY,260127,251029,260127
MIDCPNIFTY,260224,251126,260224
MIDCPNIFTY,260330,251231,260330
MIDCPNIFTY,260428,260128,260428
MIDCPNIFTY,260526,260225,260526
MIDCPNIFTY,260630,260401,260625
MIDCPNIFTY,260728,260429,260625
MIDCPNIFTY,260825,260527,260625
NIFTY,190131,190101,190131
NIFTY,190228,190101,190228
NIFTY,190328,190101,190328
NIFTY,190425,190201,190425
NIFTY,190530,190301,190530
NIFTY,190627,190329,190627
NIFTY,190725,190426,190725
NIFTY,190829,190531,190829
NIFTY,190926,190628,190926
NIFTY,191031,190726,191031
NIFTY,191128,190830,191128
NIFTY,191226,190927,191226
NIFTY,200130,191101,200130
NIFTY,200227,191129,200227
NIFTY,200326,191227,200326
NIFTY,200430,200131,200430
NIFTY,200528,200228,200528
